Fecha;Yld_Sprd;r_Crude;r_Ftse_Colndx;TCM;Contracciones
23/05/2012;0.005959019;-0.019201417;0.004512251;0.002451214;0
29/05/2012;0.00870605;0.009566184;-0.008299175;0.003782041;0
31/05/2012;0.00738866;-0.046606467;-0.010032152;-0.003044852;0
6/06/2012;0.007078098;-0.017450618;0.014879708;-0.006940851;0
8/06/2012;0.006246653;-0.010820972;-0.002678871;-0.007780522;0
12/06/2012;0.00697075;-0.009274649;0.015670029;0.002292107;0
13/06/2012;0.008261685;-0.008401308;-0.011162556;5.13418E-05;0
15/06/2012;0.008442405;0.017066037;0.00845424;0.002719757;0
19/06/2012;0.007267544;0;0.004567649;-0.000345118;0
20/06/2012;0.007425283;-0.026538094;-0.006617317;-0.003179692;0
21/06/2012;0.007382735;-0.044009852;-0.004034804;-0.000686329;0
22/06/2012;0.007071614;0.019948914;0.000898527;0.001374021;0
25/06/2012;0.00741407;-0.006895725;0.005192009;0.002798245;0
27/06/2012;0.00731012;0.012624669;-0.007629869;0.004272128;0
29/06/2012;0.00725787;0.059219549;0.009663746;0.000110656;0
3/07/2012;0.007246964;-0.014241985;0.004763439;-0.005080657;1
4/07/2012;0.006968299;0;0;-0.003192377;1
5/07/2012;0.006525115;0.041432848;-0.002780381;0;1
10/07/2012;0.006291547;-0.037949977;0.002805462;0.004565171;1
11/07/2012;0.004922398;0.022643236;0.003360209;-0.001260864;1
12/07/2012;0.004693426;0.003146533;0.003144191;0.00064668;1
13/07/2012;0.004365539;0.011849396;0;0.000582646;1
17/07/2012;0.006036897;0.024339874;0.030914127;-0.002847811;1
18/07/2012;0.003689804;0.007285384;0.012616604;0.000134291;1
19/07/2012;0.002842151;0.031044853;0.004489992;-0.00016848;1
24/07/2012;0.003599999;-0.044895357;0.01224544;0.002947499;1
25/07/2012;0.004547325;0.005310746;0.016024299;0.00168018;1
26/07/2012;0.005110359;0.00472067;0.001379747;0.000519201;1
27/07/2012;0.00468504;0.008278309;0.000747216;-0.00248328;1
30/07/2012;0.005322081;-0.003883258;-0.020624016;0.000460939;1
31/07/2012;0.004023645;-0.019157953;0.000901161;-0.000509488;1
8/08/2012;0.006647207;0.060072679;-0.032630461;-0.000906423;1
10/08/2012;0.005139091;-0.005141885;0.000941888;0.000678173;1
13/08/2012;0.005829185;-0.001507484;-0.004407457;0.000856532;1
14/08/2012;0.005457975;0.007548765;-0.003763858;0.0003029;1
15/08/2012;0.006743437;0.009632902;0.007381783;0.001921516;1
16/08/2012;0.0083657;0.013463331;0.002523838;0.003930055;1
17/08/2012;0.008778437;0.004288745;0.004992267;0.001988647;1
21/08/2012;0.008828786;0.006978419;0.002214948;-0.000697612;1
22/08/2012;0.009116585;0.005999193;0.003115087;-0.001620971;1
23/08/2012;0.010740039;-0.010178953;-0.003050287;-0.000698954;1
24/08/2012;0.010096009;-0.001246442;-0.007005793;-0.001091371;1
27/08/2012;0.010692211;-0.007072293;-0.001833875;0.001558262;1
28/08/2012;0.010164676;0.009008076;0.002119897;0.00157892;1
29/08/2012;0.012234858;-0.008720066;0.005698624;0.001796461;1
30/08/2012;0.009813581;-0.009110849;0.005574078;0.000984303;1
31/08/2012;0.01056678;0.01955187;0.000888083;-0.000625901;1
3/09/2012;0.010110698;0;0;-0.001256894;1
4/09/2012;0.010086984;-0.012128102;0.000933127;0;1
5/09/2012;0.010309643;0.00062957;0.008329869;-9.51873E-05;1
6/09/2012;0.010094497;0.001782697;0.001413171;-0.002566005;1
7/09/2012;0.009481626;0.009316435;0.004204508;-0.002393448;1
10/09/2012;0.010286728;0.001244586;0.002664229;-0.001625543;1
11/09/2012;0.009040674;0.006525761;0.00485673;0.001177559;1
12/09/2012;0.009855897;-0.001646558;0.004558965;-0.001648994;1
13/09/2012;0.010572576;0.013400639;-0.005903506;0.001646584;1
14/09/2012;0.011003422;0.007018635;-0.002068085;-0.00063906;1
17/09/2012;0.010077268;-0.024040374;-0.001816923;-0.002427334;1
18/09/2012;0.010139858;-0.013765286;0.001791394;0.002475598;1
19/09/2012;0.00937183;-0.034736047;0.008050458;0.000101337;1
20/09/2012;0.009161645;-0.001195912;-0.002600188;-0.001094236;1
21/09/2012;0.00881717;0.011102601;0.001774956;0.000802227;1
24/09/2012;0.00814956;-0.010334794;0.00713547;-0.000538682;1
25/09/2012;0.008488966;-0.006091559;0.008650869;0.000613513;1
26/09/2012;0.008708866;-0.01521287;-0.001443511;-0.000869802;1
27/09/2012;0.008205776;0.02078234;0;0.000932554;1
1/10/2012;0.008901607;0.006859064;0.00394238;0.000234032;0
2/10/2012;0.010353381;-0.006379801;0.007238192;-0.000615509;0
3/10/2012;0.010722744;-0.040809664;0;0.000214924;0
4/10/2012;0.010261471;0.040503745;-0.011530619;0.000378876;0
5/10/2012;0.01001502;-0.019954225;0.006427974;-0.000663854;0
8/10/2012;0.001590391;-0.006119215;-0.002690242;-0.000551166;0
9/10/2012;0.011793316;0.034254975;5.44E-05;0.00E+00;0
10/10/2012;0.012100746;-0.012338987;0.000343969;0.000705753;0
11/10/2012;0.012189767;0.008986301;-0.003634998;0.000352447;0
12/10/2012;0.012342494;-0.002280862;0.005276947;-0.000507035;0
16/10/2012;0.012647755;0.002503756;0.000556977;0;0
17/10/2012;0.012597007;0.000325844;-0.00013304;3.14051E-05;0
18/10/2012;0.01306412;-0.000217162;0.001330576;0.000173895;0
19/10/2012;0.013585142;-0.022258361;0.004720767;-0.000210131;0
22/10/2012;0.012720956;-0.014658523;0.004028602;0.000183569;0
23/10/2012;0.019800938;-0.023216555;-0.001677771;0.001082924;0
24/10/2012;0.013308572;-0.010845679;-0.004461899;0.003285262;0
25/10/2012;0.012908673;0.003732649;0.005892734;0.000155368;0
26/10/2012;0.009515494;0.002672818;-0.000426493;-6.69208E-05;0
29/10/2012;0.013429072;0;0;0.001481791;0
30/10/2012;0.013081374;0;0;0.001728322;0
1/11/2012;0.013158414;0.009388004;-0.023428977;0.000189767;0
7/11/2012;0.01364467;-0.030428225;-0.010397074;-0.003873401;0
8/11/2012;0.011756356;0.007697702;-0.007182482;-3.82868E-05;0
14/11/2012;0.011331092;0.01445533;-0.009920696;0.00106837;0
19/11/2012;0.012958785;0.034290999;-0.003607821;0.000991921;0
20/11/2012;0.013494976;-0.028337803;0.000368319;-0.001381202;0
21/11/2012;0.013677195;0.007262213;0.012697738;-0.000499649;0
26/11/2012;0.014639123;0.004119947;-0.01986955;0.001098948;0
28/11/2012;0.012881163;-0.014246638;-0.011463983;0.000800956;0
29/11/2012;0.013983663;0.018268031;0.001532692;0.000366612;0
4/12/2012;0.014317642;0.00488248;0.011545631;-0.002709269;0
5/12/2012;0.011444993;-0.007005684;0.00276409;-3.83134E-05;0
10/12/2012;0.007252656;-0.026399625;-0.007833891;-0.003877505;0
13/12/2012;0.009514606;0.003856954;-0.00068715;-0.000275531;0
17/12/2012;0.008238374;0.015252043;-0.024304037;0.000497762;0
18/12/2012;0.006469972;0.008371594;-0.002866494;-0.000335806;0
20/12/2012;0.007556003;0.025019868;-0.006193348;-0.00157862;0
8/01/2013;0.007841855;0.033507213;-0.018571234;-0.005595372;0
9/01/2013;0.006509653;-0.000536812;0.00066409;0.000925324;0
10/01/2013;0.007081753;0.007733641;-0.0036813;-0.00082214;0
14/01/2013;0.006018754;0.003410776;0.000785608;-0.001372879;0
15/01/2013;0.006306383;-0.00913533;0.000888743;-0.000969532;0
16/01/2013;0.006750009;0.010291585;-0.006821987;0.002813798;0
17/01/2013;0.006392558;0.013264007;-0.009742024;0.001291235;0
18/01/2013;0.005889142;0.000733061;-0.004629584;-0.001806841;0
21/01/2013;0.006216344;0;0;-9.827E-06;0
22/01/2013;0.005496751;0.007115948;-0.014620648;0;0
23/01/2013;0.00544894;-0.010494545;0;0.002259263;0
24/01/2013;0.004905353;0.007560579;0.006078584;0.000422612;0
25/01/2013;0.004508342;-0.000729547;0.007027337;0.000253858;0
28/01/2013;0.004880916;0.005840686;0.003456129;-0.000117147;0
29/01/2013;0.005418781;0.011717109;0.001519687;0.000143988;0
30/01/2013;0.003874328;0.00379217;-0.004368943;-0.000915994;0
31/01/2013;0.003330811;-0.004594691;0.005856152;-0.00069745;0
1/02/2013;0.005101054;0.002872079;0.003507551;0.000589846;0
5/02/2013;0.004963712;-0.011557717;0.011954133;0.002504635;0
7/02/2013;0.005094726;-0.008381592;0.006312756;0.001291778;0
8/02/2013;0.005227195;-0.001147876;-0.004265123;0.00096148;0
12/02/2013;0.005088137;0.018700386;-0.027281219;-0.002547602;0
13/02/2013;0.005486793;-0.005127679;0;-0.000367602;0
15/02/2013;0.005339462;-0.011854458;0.008162191;-2.43549E-06;0
19/02/2013;0.004973074;0.008345535;-0.005449879;0.000540343;0
20/02/2013;0.005020752;-0.022760241;8.01E-06;2.24E-03;0
21/02/2013;0.004516669;-0.017150148;0;-0.000799324;0
22/02/2013;0.003748546;0.003123665;-0.013041083;0.001664809;0
26/02/2013;0.00516393;-0.005368839;-0.015355071;0.001903789;0
28/02/2013;0.005944996;-0.006261406;0.00950227;0.002472078;0
4/03/2013;0.006306326;-0.020966865;0.013454481;1.43454E-05;0
6/03/2013;0.006415345;0.003439825;-0.035515145;-0.001636033;0
7/03/2013;0.006531161;0.012495831;-0.014567032;-0.000396161;0
8/03/2013;0.00542295;0.004259491;-0.006901406;-0.00104616;0
11/03/2013;0.006474183;0.001196313;0.006778568;-0.000771201;0
12/03/2013;0.00647592;0.005214024;0.007063743;0.000180873;0
13/03/2013;0.007064193;-0.000216166;0.032811533;0.000106077;0
14/03/2013;0.007285556;0.005512343;-0.000497476;-0.000743085;0
18/03/2013;0.007797118;0.007631936;-0.005850291;0.001326047;0
19/03/2013;0.007584693;-0.016855068;-0.011775593;0.00132681;0
20/03/2013;0.008345226;0.008680501;-0.005304957;5.99952E-05;0
21/03/2013;0.00773109;-0.005486252;-0.006510531;0.000604289;0
26/03/2013;0.008890138;0.042076789;0.014976332;0.003208752;0
1/04/2013;0.008100958;0.007577372;0.040173553;0.001522055;0
2/04/2013;0.008197405;0.001236242;0.007130547;-0.002157623;0
3/04/2013;0.008688483;-0.028192252;-0.002790133;-0.001426867;0
5/04/2013;0.008731769;-0.018528322;0.01193682;0.002827692;0
8/04/2013;0.008819379;0.007119784;0.005864718;-0.000506059;0
9/04/2013;0.00913926;0.008997386;-0.001380247;-0.002197371;0
16/04/2013;0.009390058;-0.058174057;0.00147183;0.004090283;0
17/04/2013;0.009441835;-0.022993699;0.009000977;-0.000208338;0
18/04/2013;0.00916643;0.012113556;2.12E-05;2.95E-03;0
19/04/2013;0.008992644;0.003191599;0.001105416;0.000131694;0
23/04/2013;0.008338208;0.013293921;-0.008382633;-0.001384785;0
24/04/2013;0.009172352;0.025229872;0.004883594;-0.000734218;0
25/04/2013;0.009015634;0.024171486;0.00199964;-0.000293089;0
26/04/2013;0.008337389;-0.006834675;0.008640739;-0.001409114;0
30/04/2013;0.008830191;0.004946226;-0.003807855;-0.000486554;0
3/05/2013;0.009589622;0.023004516;-0.001275417;0.001789256;0
6/05/2013;0.010180555;0.005752568;-0.000909703;-0.000108804;0
7/05/2013;0.009675606;-0.005615651;-3.66E-05;-1.06E-03;0
8/05/2013;0.010278514;0.010458063;-0.002175344;-0.001018504;0
9/05/2013;0.009969748;-0.002380501;-0.001736352;0.000847733;0
10/05/2013;0.009688872;-0.003631061;-0.001474601;0.000561868;0
14/05/2013;0.010148596;-0.019054581;-0.001529037;0.000416783;0
15/05/2013;0.010067165;0.000955355;0.005747516;0.00089851;0
16/05/2013;0.010179753;0.009119841;0.000339218;0.001207691;0
17/05/2013;0.010814982;0.009037337;-0.000296715;-0.001162815;0
20/05/2013;0.011431906;0.007186024;0.010632885;0.000597127;0
21/05/2013;0.011055327;-0.005687054;0.000768528;0.000292364;0
22/05/2013;0.011469626;-0.0195508;-0.006894291;0.00098175;0
27/05/2013;0.013708231;-0.00137884;0.019114904;0.006382301;0
31/05/2013;0.010378517;-0.023154551;-0.007521756;0.004008993;0
5/06/2013;0.006965541;0.019245373;0.003185166;0.000669932;0
6/06/2013;0.01001773;0.010881204;0.000399009;0.001071575;0
7/06/2013;0.011385379;0.013402248;0.003909108;0.002007795;0
12/06/2013;0.01012354;-0.001562033;-0.005262771;-0.000173035;0
13/06/2013;0.011516413;0.008448112;0.000902906;-0.00218937;0
14/06/2013;0.012474516;0.011997063;-0.006450808;-0.000577145;0
17/06/2013;0.011825847;-0.000817588;0.001149688;-0.002904206;0
18/06/2013;0.012752769;0.006852869;-0.002494467;0.000274465;0
19/06/2013;0.011992316;-0.002031735;0.001480982;0.004336052;0
21/06/2013;0.012420786;-0.046315107;-0.001615822;0.007870094;0
24/06/2013;0.010482515;0.01590349;0.001334401;0.000851049;0
25/06/2013;0.010238055;0.001470897;-0.00681922;0.000427135;0
26/06/2013;0.011171985;0.001888376;0.004098156;-0.00329825;0
27/06/2013;0.013086541;0.016230398;0.003111661;-0.001446097;0
28/06/2013;0.013353968;-0.005048995;0;0.000173967;0
3/07/2013;0.011883749;0.031483016;0.006350554;-0.000725699;0
4/07/2013;0.011346307;0;0;-0.000899196;0
5/07/2013;0.012680426;0.036345412;0.001501504;0;0
8/07/2013;0.014269054;-0.000775063;0.005834625;0.002701035;0
9/07/2013;0.015492591;0.003781268;-0.001030624;-0.000126201;0
10/07/2013;0.016449702;0.028880499;-0.004549572;-0.001517282;0
11/07/2013;0.019689906;-0.015114467;0.000647516;2.71409E-05;0
12/07/2013;0.019565981;0.009913192;0.001828095;-0.002142552;0
16/07/2013;0.018051224;0.000471949;-0.006120193;-0.00402564;0
17/07/2013;0.017034343;0.00452833;0.001959153;-0.003394616;0
18/07/2013;0.014773759;0.014650619;-0.005432922;-0.001196962;0
22/07/2013;0.014880744;-0.010459061;-0.001975511;0.002487462;0
23/07/2013;0.013347263;0.002993162;0;-0.000724424;0
24/07/2013;0.014591733;-0.017159414;-0.010142865;0.001196725;0
25/07/2013;0.016022297;0.000948847;0.004559478;0.001140618;0
26/07/2013;0.017146902;-0.007488871;-0.012058719;-0.000832171;0
31/07/2013;0.015563752;0.003151882;-0.058966124;0.000673676;0
1/08/2013;0.016155219;0.027230315;0.025918812;0.001335064;0
2/08/2013;0.015690213;-0.008805237;0.004742649;0.000114505;0
5/08/2013;0.016503744;-0.003553432;-0.001191562;-0.001141819;0
6/08/2013;0.015474554;-0.011824278;-0.001052868;-0.001939706;0
8/08/2013;0.015668582;-0.018043694;-0.004546529;-0.000283743;0
9/08/2013;0.016612743;0.024854922;-0.004758521;-0.001104441;0
13/08/2013;0.014817184;0.008115514;-0.013401317;-0.001931422;0
14/08/2013;0.016478962;0.000187176;-0.008314832;0.003116622;0
15/08/2013;0.014929817;0.004492316;-0.00474835;0.000182229;0
16/08/2013;0.015604545;0.00121119;0.004293281;0.004104056;0
20/08/2013;0.016287303;-0.023171394;1.86E-05;1.38E-03;0
21/08/2013;0.015551963;-0.010669744;0.001408404;0.003553946;0
22/08/2013;0.01713205;0.011362552;-0.022870384;0.001582747;0
23/08/2013;0.017987783;0.013234305;0.014015087;-0.001749926;0
26/08/2013;0.018518781;-0.004698365;-0.000298063;-0.002454077;0
27/08/2013;0.01728269;0.029172999;0.011054562;0.002673203;0
28/08/2013;0.018697286;0.009999046;0.002744766;0.003441783;0
29/08/2013;0.019830665;-0.011807403;0.005857021;0.000356116;0
2/09/2013;0.02346594;-0.010569862;0.008442002;-0.000990681;0
3/09/2013;0.023313125;0.008267524;-0.00658515;0;0
4/09/2013;0.023582772;-0.012069265;0;0.002427851;0
5/09/2013;0.023859441;0.010631353;-0.022276283;-0.001629751;0
6/09/2013;0.021675143;0.019931678;0.005260214;0.002928717;0
10/09/2013;0.019766159;-0.028408577;-0.011077934;-0.00134806;0
11/09/2013;0.021261628;0.001583006;0.013627211;-0.002351831;0
12/09/2013;0.022333742;0.009669022;-0.01858753;-0.002680596;0
13/09/2013;0.021768943;-0.003591151;0.009873989;-0.00099225;0
16/09/2013;0.022770574;-0.014970918;0;6.56172E-05;0
17/09/2013;0.023344111;-0.010976621;-0.009127429;-0.000568257;0
18/09/2013;0.022517266;0.025137565;-0.000398666;-0.000659748;0
19/09/2013;0.022997753;-0.015545489;2.11E-05;-6.40E-04;0
20/09/2013;0.02271036;-0.01607293;0;-0.00548792;0
23/09/2013;0.021718773;-0.010412724;0.005629856;0.000418606;0
24/09/2013;0.022369822;-0.004440574;-0.010667898;0.000865831;0
25/09/2013;0.022419291;-0.004557287;0;-0.001091184;0
26/09/2013;0.022381386;0.003604081;-0.012906004;0.001212767;0
27/09/2013;0.022612003;-0.001552907;-0.00537386;0.001300874;0
30/09/2013;0.022116985;-0.005249353;-0.002687405;0.003541562;0
1/10/2013;0.022385939;-0.002833978;-0.012725926;-0.001445022;0
2/10/2013;0.022481733;0.020188132;-0.001105794;-0.003317142;0
3/10/2013;0.021631808;-0.007588857;0.000575474;-0.00202279;0
4/10/2013;0.02134883;0.005130171;0.004645047;0.001145872;0
7/10/2013;0.023594386;-0.007800434;-0.010761381;-0.000729051;0
8/10/2013;0.023886445;0.004464709;0.001842158;-0.000366137;0
9/10/2013;0.022478277;-0.018165978;-0.002782408;0.000915913;0
10/10/2013;0.022419779;0.013778181;-0.003309736;0.001122692;0
11/10/2013;0.021908875;-0.009610766;0.005492397;-0.001888889;0
15/10/2013;0.024011874;-0.0079396;-0.03013142;-0.000504633;0
16/10/2013;0.023074983;0.010670902;-0.009910764;1.15279E-05;0
17/10/2013;0.022743036;-0.015837354;-0.011204643;-0.000643722;0
18/10/2013;0.021476006;0.001390682;-0.003891828;-0.000330307;0
21/10/2013;0.021524176;-0.015772215;0.006449521;9.24188E-05;0
22/10/2013;0.021180351;-0.01431161;0.004605091;0.001301016;0
23/10/2013;0.021264995;-0.009611472;-0.013422045;-0.001398056;0
24/10/2013;0.021082722;0.002581045;0.003100681;0.000849521;0
25/10/2013;0.021384051;0.007620194;0.00935721;-0.000237606;0
28/10/2013;0.021903637;0.008482392;0.013261337;5.3069E-05;0
29/10/2013;0.020679725;-0.004864238;0.007111435;0.000481938;0
30/10/2013;0.02159777;-0.014562119;-0.007350911;-0.000232832;0
31/10/2013;0.021958447;-0.004030175;0.007464626;0.000147551;0
1/11/2013;0.021976182;-0.018364765;0.017287655;0.001174012;0
5/11/2013;0.020654623;-0.013106416;0.006983082;0.002763633;0
6/11/2013;0.018967842;0.015315411;-0.004444896;0.003412994;0
7/11/2013;0.017957005;-0.006329177;0.007158676;0.000131432;0
8/11/2013;0.017714576;0.004246295;0.011404197;0.001824603;0
12/11/2013;0.017018561;-0.016490455;-0.021934716;0.001778772;0
13/11/2013;0.018132262;0.009028332;0.011858121;-0.000856954;0
14/11/2013;0.019705777;-0.001278174;-0.019526787;0.000690644;0
15/11/2013;0.019149034;0.000853178;-0.007507386;-0.000627608;0
19/11/2013;0.018558768;-0.005328218;0.023429936;-0.003133577;0
20/11/2013;0.018905944;-0.000107071;-0.013146436;0.000867554;0
21/11/2013;0.018247455;0.02260795;0.023048462;0.000901957;0
22/11/2013;0.019158457;-0.006286735;0.013816128;0.002079332;0
25/11/2013;0.019189139;-0.007908056;0.017279355;-0.000740029;0
26/11/2013;0.019479572;-0.004357488;-0.009876926;-0.000482034;0
27/11/2013;0.019106851;-0.014730967;0;-5.63473E-05;0
28/11/2013;0.019425958;0;0;0.000340226;0
29/11/2013;0.019908289;0;0;0;0
2/12/2013;0.02060426;0.016468006;-0.002291803;0.000816806;0
3/12/2013;0.020848509;0.023662343;0.013294626;0.000512251;0
4/12/2013;0.020943318;0.012078259;-0.000816434;0.001535375;0
5/12/2013;0.020488483;0.001851852;0.000428713;0.00166818;0
6/12/2013;0.018299798;0.002772695;-0.001813823;-0.001836022;0
9/12/2013;0.018229686;-0.003174665;0.005670262;-0.000880556;0
10/12/2013;0.017633817;0.012019787;-0.003309432;-0.00081268;0
11/12/2013;0.017963039;-0.010861841;0.001026235;0.000181975;0
12/12/2013;0.018632528;0.000615743;0.009112264;0.000469188;0
13/12/2013;0.018222972;-0.00923079;-0.003996532;6.28193E-05;0
16/12/2013;0.018457959;0.009109783;0;-0.001127642;0
17/12/2013;0.018387878;-0.002667234;0.024107024;0.000916712;0
18/12/2013;0.018858847;0.005965871;0.003138196;0.00026701;0
19/12/2013;0.019749934;0.009918139;0.012314528;0.0021168;0
20/12/2013;0.020279062;0.005568523;0.00982216;-0.000477951;0
23/12/2013;0.020011896;-0.004128031;0.009273102;-0.001685957;0
24/12/2013;0.016696803;0;0;-0.002357405;0
27/12/2013;0.019222413;0.014255343;0.007175749;-0.000955146;0
30/12/2013;0.020437732;-0.010267135;0.002418306;0.000302803;0
2/01/2014;0.020433684;-0.038775294;-0.014453167;0.000963497;0
3/01/2014;0.019420495;-0.015507156;-0.006016717;0.002709771;0
7/01/2014;0.020442253;-0.00308643;0.006957791;-0.000441487;0
8/01/2014;0.019729853;-0.014305498;-0.00332409;-0.001453126;0
9/01/2014;0.020386451;-0.007256558;0.004617166;0.000627215;0
10/01/2014;0.020745812;0.011564444;-0.010791001;0.000368263;0
13/01/2014;0.024019761;-0.009922325;0.003146435;-0.001873751;0
14/01/2014;0.021538945;0.008605588;0;-0.000396931;0
15/01/2014;0.023009735;0.0170645;0;0.001756374;0
16/01/2014;0.023202651;-0.002229999;-0.008652181;0.001986482;0
17/01/2014;0.024265802;0.004363602;-0.014090787;0.001273199;0
20/01/2014;0.024345797;0;0;0.002382225;0
21/01/2014;0.024566184;0.006569831;-0.001811192;0;0
22/01/2014;0.022543781;0.018317771;-0.003972904;0.005317634;0
23/01/2014;0.02476283;0.006099421;0.003651703;0.000328558;0
24/01/2014;0.024752081;-0.006987269;-0.003537464;0.002129589;0
27/01/2014;0.026951538;-0.009519847;0.008799588;0.001576799;0
28/01/2014;0.024857159;0.017655694;0.015623623;-0.000558293;0
29/01/2014;0.022670344;-0.000513325;0;0.00057566;0
30/01/2014;0.025330994;0.008935928;-0.00874605;0.002728869;0
31/01/2014;0.023896617;-0.007533391;-0.007184388;-0.001060512;0
3/02/2014;0.024816972;-0.01087289;0.000403958;0.002767864;0
4/02/2014;0.022114695;0.007881385;0.007475321;0.004010431;0
5/02/2014;0.025319812;0.001954882;0.007456477;0.000317113;0
6/02/2014;0.02555599;0.004723752;-0.000123187;0.001573621;0
7/02/2014;0.025576818;0.020850379;0.006644814;0.000163194;0
10/02/2014;0.025402466;0.001802173;5.82E-05;-7.34E-04;0
11/02/2014;0.02575652;-0.00119924;-0.000981057;0.000528203;0
12/02/2014;0.025521669;0.004302591;-0.005671218;-0.001473784;0
13/02/2014;0.025684823;-0.000199313;0.006658871;-0.002102516;0
14/02/2014;0.02549947;-0.000498206;-0.000537693;0.000264974;0
17/02/2014;0.023731459;0;0;-0.002208062;0
18/02/2014;0.023176726;0.021236261;-0.017309769;0;0
19/02/2014;0.024766012;0.008591214;0.009942088;0.001256396;0
20/02/2014;0.025188778;-0.003775046;-0.00545912;0.002918949;0
21/02/2014;0.025683592;-0.006995735;0.001171439;0.002172177;0
24/02/2014;0.024397765;0.006066566;0;-0.00180231;0
25/02/2014;0.02243774;-0.009628457;-0.003599585;-0.000274182;0
26/02/2014;0.026182173;0.00746336;-0.00102547;0.000590657;0
27/02/2014;0.025575739;-0.001851974;-0.002324471;0.00162335;0
28/02/2014;0.026720507;0.00185541;0.003442668;0.000378474;0
3/03/2014;0.026715566;0.022711786;-0.008673973;-0.001725893;0
4/03/2014;0.026753153;-0.015154366;0;0.001220483;0
5/03/2014;0.02526781;-0.018194183;0.017433934;-0.001008347;0
6/03/2014;0.0255168;0.001084288;-0.003047875;-0.000553892;0
7/03/2014;0.023501354;0.010043364;0.006797591;-0.003222726;0
10/03/2014;0.024106803;-0.014232784;-0.00421251;0.001320116;0
11/03/2014;0.022854475;-0.010779311;0.003027153;0.001401164;0
12/03/2014;0.023564558;-0.020393892;0.024023176;0.000172172;0
13/03/2014;0.023111541;0.002143066;0.003029903;0.000849231;0
14/03/2014;0.024150665;0.007026497;-0.005014957;-0.000660133;0
17/03/2014;0.023227443;-0.008190889;0.000485283;2.12418E-05;0
18/03/2014;0.023295502;0.016517078;0.006293785;-0.00200555;0
19/03/2014;0.022978805;0.006720221;-0.007580938;-6.40234E-05;0
20/03/2014;0.024393454;-0.009365378;0.001745345;-0.003746824;0
21/03/2014;0.021737129;0.00030171;-0.003257952;-0.004061828;0
25/03/2014;0.021423785;-0.002714629;0.003312103;-0.0010334;0
26/03/2014;0.020282862;0.010787378;-0.000547896;-0.003327893;0
27/03/2014;0.019855063;0.010173519;-0.001244286;-0.001230901;0
28/03/2014;0.019462332;0.003850701;-0.005392044;-0.001629707;0
31/03/2014;0.018802677;-0.000885178;-0.003007408;-7.07075E-05;0
1/04/2014;0.019146182;-0.018113841;0;0.000911686;0
2/04/2014;0.018544476;-0.001203078;0.001310128;-0.000757028;0
3/04/2014;0.017731921;0.006725537;-0.003551409;-0.000554814;0
4/04/2014;0.018166082;0.008475401;0.003516173;0.000638748;0
7/04/2014;0.018167446;-0.00692107;-0.001105643;-0.003225427;0
8/04/2014;0.016800149;0.021107088;-0.003856115;-0.003184555;0
9/04/2014;0.016627921;0.010140406;-0.002416154;-0.003068103;0
10/04/2014;0.019451013;-0.001930463;-0.006695074;0.001608734;0
11/04/2014;0.016281207;0.003288162;-0.003140183;-0.002290976;0
14/04/2014;0.016485376;0.002988288;0.005559669;0.001433275;0
15/04/2014;0.017328315;-0.002883258;0;-0.000182564;0
21/04/2014;0.018653443;0.005975933;0.004009883;0.000934551;0
22/04/2014;0.018509583;-0.021462163;0.005136118;-0.001999911;0
23/04/2014;0.018608356;-0.006756046;5.78E-05;1.78E-03;0
24/04/2014;0.018178457;0.004929022;-0.004663013;0.001565861;0
25/04/2014;0.017790584;-0.013145026;0.004783002;-0.0001256;0
29/04/2014;0.015866751;0.006759453;0.008814805;1.34588E-05;0
30/04/2014;0.015712597;-0.015205381;-0.00674402;-0.000222124;0
2/05/2014;0.015779998;0.000200561;-0.005894582;-0.000377198;0
5/05/2014;0.015527915;-0.002806726;0.002683599;-0.001611267;0
6/05/2014;0.015667899;0.000201015;0;-0.000728832;0
7/05/2014;0.015794224;0.012763789;0.011613774;-0.001101206;0
8/05/2014;0.01582578;-0.005060981;0.008284306;-0.001185727;0
9/05/2014;0.015900108;-0.002693038;-0.003555349;-0.002463398;0
12/05/2014;0.016063718;0.00600058;0;-0.000146148;0
13/05/2014;0.017017187;0.011034905;-0.004007902;0.000762169;0
14/05/2014;0.017024786;0.006588063;0;0.003372583;0
15/05/2014;0.016563684;-0.008498613;0.013229417;0.001267302;0
16/05/2014;0.016356074;0.005123123;-0.013959561;0.000561309;0
20/05/2014;0.015379349;0.004116889;0.004463836;-0.00149844;0
21/05/2014;0.014547367;0.015911733;-0.000677798;-0.000169577;0
23/05/2014;0.014727428;0.002690478;0.005500771;-0.003316636;0
26/05/2014;0.0186928;0;0;-6.15321E-05;0
27/05/2014;0.014966058;-0.002299923;0.011436024;0;0
28/05/2014;0.014673388;-0.013351263;0.004421007;0.002683342;0
29/05/2014;0.014832937;0.008372284;-0.006414673;-0.0014839;0
30/05/2014;0.014466192;-0.008399334;0.001206763;-0.001101451;0
3/06/2014;0.014981502;-0.000486759;0.008131481;-0.001213917;0
4/06/2014;0.014432821;-0.000194867;-0.002072606;-0.000205698;0
5/06/2014;0.015173573;-0.001558807;0.004446128;-0.00046661;0
6/06/2014;0.014820641;0.00175645;0;-0.001288063;0
9/06/2014;0.015277384;0.017046561;0.00190881;-0.001377083;0
10/06/2014;0.014795775;-0.000574715;0.002709665;-0.000536842;0
11/06/2014;0.015234686;0.000479195;0.005235073;0.000278872;0
